record_id,Name,company_clean
C42989,"Stratify MSP, LLC",stratify msp
D01188,Stratify Security LLC,stratify security
C23404,"Stratil Enterprises, Inc.",stratil enterprises
C46265,StratiShield AI,stratishield ai
C46751,Stratix Corporation,stratix
C44389,Stratix Systems,stratix systems
C40232,STRATO COMMUNICATIONS INC,strato communications
C29814,"Strato Communications, LLC",strato communications
C50137,"Strato Communications, LLC",strato communications
C47486,"Stratodesk, Inc..",stratodesk
C50677,Stratogent,stratogent
C50138,Stratosphere Networks,stratosphere networks
C24693,"Stratosphere Networks, LLC",stratosphere networks
C24555,"Stratosphere Solutions, LLC",stratosphere solutions
C22515,"StratoZen, Inc.",stratozen
C36033,Strattmont Group,strattmont group
C50139,Strattmont Group,strattmont group
C35631,"Stratus Communications, Inc",stratus communications
C38223,Stratus Concept,stratus concept
C40662,Stratus Cyber,stratus cyber
C44161,Stratus Inc,stratus
C23571,Stratus IS,stratus is
C50140,Stratus IS,stratus is
C22516,Stratus Networks,stratus networks
C31288,Stratus Networks,stratus networks
C45217,Stratus Services LLC,stratus services
C28117,"Stratus Technology Services, LLC",stratus technology services
C47487,Stratus10,stratus10
C35499,"Stratusgrid, LLC",stratusgrid
C24786,Stratusnet.com,stratusnet.com
C34969,StratX IT Solutions,stratx it solutions
C29213,Strayer Communications,strayer communications
C44252,Straznose Enterprises LLC dba TeamLogic IT of Melbourne & Vero Beach,straznose enterprises teamlogic it of melbourne and vero beach
C40406,Stream Networks Inc.,stream networks
C26385,"Stream Telecom, LLC",stream telecom
C41695,Streamline IT Solutions,streamline it solutions
C51059,"Streamline Network Solutions, LLC",streamline network solutions
C32249,"Streamline Networking, Inc.",streamline networking
C42655,Streamline Networks Inc,streamline networks
C39197,STREAMLINE SYSTEMS,streamline systems
C39198,STREAMLINE TECHNOLOGY GROUP,streamline technology group
C36694,Stress Less Tech Solutions,stress less tech solutions
C36460,"Strictly Business Systems, LLC",strictly business systems
C28796,Strictly Tech,strictly tech
C28782,Strictly Technology,strictly technology
C50141,Strictly Technology,strictly technology
C24741,Striglos Companies Inc dba/Striglos Everything Office,striglos companies /striglos everything office
C50142,Striglos Companies Inc dba/Striglos Everything Office,striglos companies /striglos everything office
C24653,"Striglos Companies, Incorporated",striglos companies
C44591,Strike Graph,strike graph
C41652,Strikepoint Security Llc,strikepoint security
C45218,StrikeWorks,strikeworks
C29074,"Stringfellow Technology Group, Inc.",stringfellow technology group
C50143,"Stringfellow Technology Group, Inc.",stringfellow technology group
D01189,Strivehawk LLC,strivehawk
C43997,Strix I.T.,strix i.t
C38298,"Stroeh Consulting Services, LLC",stroeh consulting services
C24334,"Stromberg Technologies, Inc.",stromberg technologies
C24543,Strong Computer Repair LLC,strong computer repair
C22517,Strong Connexions LLC,strong connexions
C35144,Strong Techincal Services,strong techincal services
C50144,Strong Techincal Services,strong techincal services
C40233,Strongcord Systems,strongcord systems
C43257,"Stronghold Data, LLC",stronghold data
C25889,Stronghold Security,stronghold security
C30966,Stronghold Security llc,stronghold security
C22518,"Stronghold Security, Inc.",stronghold security
C30748,Strongman IT,strongman it
C35458,StroTek LLC,strotek
C50145,StroTek LLC,strotek
C24804,Stroud Network Services LLC,stroud network services
C51642,Stroz Friedberg,stroz friedberg
C45033,"Structure Computer Consulting, Inc",structure computer consulting
C26027,Structure Pc Systems,structure systems
C22519,"STRUCTURED COMM. SYSTEMS, INC.",structured comm. systems
C33078,Structured Communication Systems Inc,structured communication systems
C44390,"Structured Communications Systems, Inc.",structured communications systems
C24184,Structured Technologies,structured technologies
C51901,"Structured Technology Solutions, LLC",structured technology solutions
C47186,"Structured, Inc.",structured
C22678,"STRUCTURED, INC. dba VERGE TECH",structured verge tech
C35241,StructuredWeb,structuredweb
C28243,Stryke Security Inc,stryke security
C37206,"Stryker Networks, LLC",stryker networks
C27246,STS Aviation Group,sts aviation group
C27276,STS Networking,sts networking
D01190,STT USA INC.,stt usa
C46888,Stuckey & Company,stuckey and company
C30978,Student Transportation of America,student transportation of america
C51978,Studio AMG,studio amg
C41302,Stuzo,stuzo
C34812,"StyglerIT, LLC",styglerit
C37289,Sub Zero Computer Services,sub zero computer services
C22520,"Sub7 Support, LLC",sub7 support
D01191,"Subatomic, LLC",subatomic
C36025,Sublime Computer Services,sublime computer services
C31413,"Sublime Enterprise, Inc",sublime enterprise
D01192,Sublime Savvy,sublime savvy
C25696,"Sublime Solution/ Sublime Enterprise, Inc",sublime solution/ sublime enterprise
C25994,Sublime Wireless,sublime wireless
C26026,"Sublime Wireless, Inc.",sublime wireless
C40916,"SubRosa Cyber Solutions, LLC dba SubRosa",subrosa cyber solutions subrosa
C44979,"Subscriber Networks, Inc. DBA SubNets",subscriber networks subnets
D01193,Substantial IT Solutions,substantial it solutions
C37229,Substate LLC,substate
C46752,SUCCESS Computer Consulting Inc.,success computer consulting
C44592,Successful Channels Inc.,successful channels
C40234,Succurri,succurri
C31732,"Sudbrook Solutions, LLC",sudbrook solutions
C22815,SUDDEN SERVICE TECHNOLOGIES,sudden service technologies
C45659,Sudden Service Technologies Corporation,sudden service technologies
C35691,Sudora LLC,sudora
D01194,Suertudo Shop,suertudo shop
C40819,Sufian Munir Inc. dba Clary Business Machines,sufian munir clary business machines
C38365,"SugarByte IT, Inc.",sugarbyte it
C47488,SugarShot,sugarshot
C46889,Suger.io,suger.io
C46197,Suicide candy,suicide candy
C46012,Suite Communications,suite communications
C36787,Sullivan & McLaughlin Co Inc.,sullivan and mclaughlin co
C31492,"Sullivan Data Management, Inc.",sullivan data management
C26594,Sullivan Solutions,sullivan solutions
C35812,Summer Is Around The Corner,summer is around the corner
C50146,Summers Supplies,summers supplies
C51677,Summit 17 Solutions LLC,summit 17 solutions
C34507,Summit 7 Systems,summit 7 systems
C40235,Summit Advisors LLC,summit advisors
C40787,Summit Broadband,summit broadband
C34189,Summit Business Technologies,summit business technologies
C28934,"Summit Communication Technologies Inc dba Evolve Technologies, LLC",summit communication technologies evolve technologies
C22521,Summit Computer Networks,summit computer networks
C37439,Summit Digital Networks,summit digital networks
C27998,Summit Energy Tech Corp.,summit energy tech
C23038,SUMMIT INFORMATION RESOURCES,summit information resources
C50147,Summit Information Resources,summit information resources
C22522,"Summit IT Solutions, Inc",summit it solutions
C39199,SUMMIT MICROSYSTEMS INC,summit microsystems
C45660,Summit Partners LLC,summit partners
C26376,"Summit Partners, LLC",summit partners
C24969,Summit Semiconductor,summit semiconductor
C38801,"SUMMIT TECH SOLUTIONS, INC.",summit tech solutions
C40453,Summit Technology Consulting Group,summit technology consulting group
C50148,Summit Technology Consulting Group,summit technology consulting group
C40236,Summit Technology Group,summit technology group
C36263,"Summit Technology Group, LLC",summit technology group
C39395,"SUMMIT TECHNOLOGY, LLC",summit technology
C43337,"Summit V, Inc.",summit v
C50149,Summit Ventures Group dba VirsaTel,summit ventures group virsatel
C33083,"Summ-Tech, Inc",summ-tech
C50150,"Summ-Tech, Inc",summ-tech
C46935,"Summus Industries, Inc.",summus industries
C24417,SumnerOne,sumnerone
C44593,Sumo Communications,sumo communications
C35147,Sumton Network Services Inc,sumton network services
C23838,Sun City Circuits,sun city circuits
C23039,SUN MANAGEMENT INC,sun management
C50151,"Sun Management, Inc.",sun management
C29245,Sun Technologies,sun technologies
C50152,Sun Trading Corporation dba Quality PC,sun trading quality
C22523,Sunbird Computing,sunbird computing
C30930,Sunburnt Consulting LLC,sunburnt consulting
C44594,Sunco Communication and Installation Ltd.,sunco communication and installation
C39004,"Suncoast Information Systems, LLC",suncoast information systems
C50153,"Suncoast Information Systems, LLC",suncoast information systems
C42906,Sundance Consulting Inc,sundance consulting
C28563,Sundance InformationTechnology LLC.,sundance informationtechnology
C25804,Sundance Networks Inc,sundance networks
C47204,Sundog Analytics,sundog analytics
C40237,Sundown Solutions,sundown solutions
C43340,Sunera Technologies INC,sunera technologies
D01195,Sunflower Lab LLC,sunflower lab
C23771,Sunland Industrial Supplies,sunland industrial supplies
C28073,"Sunny City Enterprise, Inc.",sunny city enterprise
C29592,"Sunnytech, Inc",sunnytech
C43258,"SunPlus Data Group, Inc.",sunplus data group
C39200,SUNPOINT IT SOLUTIONS,sunpoint it solutions
C28400,Sunray Technology Ventures Inc,sunray technology ventures
C29145,Sunrise Electron Distributing Company,sunrise electron distributing company
C50154,Sunset Dental Technologies,sunset dental technologies
C22524,"Sunset Technologies Group, Inc",sunset technologies group
C50155,Sunset Waves,sunset waves
C27196,Sunshine Computers & Software DBA Clarium Managed Sevices,sunshine computers and software clarium managed sevices
C47534,Sunshine Solves,sunshine solves
C29259,"Sunstar Company, Inc",sunstar company
C27370,Sunstate Networking Consultants,sunstate networking consultants
C50156,SUNTEK SOLUTIONS INC,suntek solutions
C22525,"SunTek Solutions, Inc.",suntek solutions
C25530,SunTel Services,suntel services
C33584,Super League,super league
C22526,"Super Micro Computer, Inc.",super micro computer
C43443,Super Techs Onsite LLC,super techs onsite
C29061,Superb internet Corp,superb internet
C35461,Supercell Systems,supercell systems
C37407,Supercell Systems,supercell systems
D01196,SuperCybex Solutions LLC,supercybex solutions
C24470,SuperHiTech,superhitech
C35366,Superior Alarm & Electronics,superior alarm and electronics
C23934,"Superior Communications, LLC",superior communications
C50678,"Superior Global Solutions, Inc.",superior global solutions
C31477,Superior Managed IT,superior managed it
C46091,Superior Networking Solutions DBA Peach State Technology,superior networking solutions peach state technology
D01197,Superior Networks LLC,superior networks
C40470,Superior Solutions,superior solutions
C45219,"Superior Solutions and Insights, LLC",superior solutions and insights
C26442,Superior Support Resources,superior support resources
C28748,"Superior TurnKey Solutions Group, Inc.",superior turnkey solutions group
C50157,"Superlative Systems Integration, Inc.",superlative systems integration
C26939,Super-Server dba Proxios,super-server proxios
C46168,Supplies Network,supplies network
C35818,Supply Chain Services,supply chain services
C24250,Supply Team LLC,supply team
C44267,"SupplyAlly, LLC",supplyally
C46890,Support Adventure,support adventure
C34155,"Support Bay, LLC",support bay
C38583,Support Nerds Inc,support nerds
C27556,"Support of Microcomputers Associates Inc. (DBA: S.O.M.A., Inc.)",support of microcomputers associates s.o.m.a
C28295,Support Solutions,support solutions
C26393,"Support Solutions, Inc",support solutions
C31643,Support Track Inc,support track
C40238,Support Track Inc.,support track
C30625,Support.com,support.com
C29295,"SUPRA INFORMATION SYSTEMS, INC",supra information systems
C44595,SupraNet Communications,supranet communications
C51053,"Surazal Systems, Inc.",surazal systems
C22528,"Sure Network Solutions, Inc.",sure network solutions
C30300,Sure Technology Inc.,sure technology
C36680,SureLink Technology Services,surelink technology services
C50158,SureLink Technology Services,surelink technology services
C46400,SurepassID Corp,surepassid
C46786,Surety Consultants Corp,surety consultants
C33591,Surety Technologies Inc.,surety technologies
C40239,Surevera,surevera
C45661,Surevera Inc,surevera
C32652,Surf Link LLC,surf link
C25645,SurfCT.com,surfct.com
C24952,"Surge Technology Group LLC, dba P1 Technologies",surge technology group p1 technologies
C34692,"Surge Technology Group LLC, dba P1 Technologies",surge technology group p1 technologies
C40762,Surge Technology LT,surge technology lt
C50811,SurveillanceGRID Integration Inc.,surveillancegrid integration
C25918,Susquehanna Computer Innovations,susquehanna computer innovations
D01198,Sutherland Technologies LLC,sutherland technologies
C50159,Sutinen Consulting,sutinen consulting
D01199,SV&D Technology LLC,sv and d technology
C51305,SVA,sva
C46102,"SVA Software, Inc.",sva software
C44391,SVA System Vertrieb GmbH,sva system vertrieb
C37421,Svajone Technologies LLC,svajone technologies
C43585,SVAM International,svam international
C50160,SVK GROUP LLC,svk group
D01200,SVT Solutions LLC,svt solutions
C37021,SVUSD,svusd
C35768,Swafford Enterprises LLC dba Five9 Solutions,swafford enterprises five9 solutions
C41759,Swamip,swamip
C50161,Swamip,swamip
C26658,"Swan Management Group, LLC",swan management group
C50162,"Swan Management Group, LLC",swan management group
C38436,Swango Cabling,swango cabling
C26226,SwapCentral,swapcentral
C40540,SWAT Systems,swat systems
C44254,SwayPC Corp,swaypc
D01201,SWB Technologies LLC,swb technologies
C24017,"SWC Software Control, Inc",swc software control
C26227,"SWC Technology Partners, Inc.",swc technology partners
C23318,"Sweetwater Technology Services, Inc",sweetwater technology services
C50163,"Sweetwater Technology Services, Inc",sweetwater technology services
D01202,Sweez Biz Tech LLC,sweez biz tech
D01203,SWI MANAGEMENT CO.,swi management co
C24966,"Swick Technologies, LLC",swick technologies
